698.17	1434.2	0	0.01	5.32	5.32	5.32		15.45	596.68	0	0.01	24.56	22.6	24.56		89.43	577.15	0	0.01	25.48	25.48	25.48		117.42	553.85	0	0.01	22.42	22.42	22.42		58.62	595	0	0.01	24.2	24.2	24.2		22	519.33	0	0.01	16.98	16.98	16.98		72.78	590.68	0	0.01	19.18	19.18	19.18
827.92	1296.48	0	0.01	6.45	5.9	6.45		99.08	572.52	0	0.01	22.05	22.05	22.05		11.78	593.93	0	0.01	23.45	23.45	23.45		103.07	581.25	0	0.01	26.3	25.62	26.3		6	578.35	0	0.01	20.6	20.6	20.6		23.41	561	0	0.01	26.68	24.68	26.68		304.05	580.45	0	0.01	20.65	20.65	20.65
871.28	1307.48	0	0.01	6.95	5.27	6.95		191.05	569.73	0	0.01	24.17	23.56	24.17		80.52	564.4	0	0.01	23.77	23.59	23.77		104.53	585.35	0	0.01	22.4	22.12	22.4		85.79	576.88	0	0.01	24.21	24.21	24.21		451.43	643.43	0	0.01	30.82	28.48	30.82		644.35	571.27	0	0.01	18.28	18.28	18.28
892.95	1354.4	0	0.01	5.6	5.57	5.6		194.05	564.07	0	0.01	25.11	23.48	25.11		194.12	562.45	0	0.01	25.97	24.98	25.97		173.06	601.47	0	0.01	29.38	29.38	29.38		204.75	577.37	0	0.01	22.96	22	22.96		671.93	617.7	0	0.01	18.88	18.88	18.88		1235.25	604.57	0	0.01	17.05	17.05	17.05
916.68	1412.57	0	0.01	2.53	2.53	2.53		247.7	584.67	0	0.01	27.75	26.71	27.75		154.38	567.75	0	0.01	19	18.68	19		387.8	568.51	0	0.01	21.25	21.25	21.25		177.62	518	0	0.01	25.51	25.51	25.51		787.8	574.4	0	0.01	18.83	18.83	18.83		1340.08	618.53	0	0.01	15.35	15.35	15.35
857.76	820.1	0	0.01	12.87	12.47	12.87		7.38	582.85	0	0.01	25.52	24.4	25.52		120.93	588.62	0	0.01	20.72	20.05	20.72		13.48	608.37	0	0.01	18.27	17.67	18.27		13.47	599.43	0	0.01	21.92	21.92	21.92		52.57	607.22	0	0.01	21.35	20.65	21.35		29.17	629.7	0	0.01	25.48	25.4	25.48
965.65	831.57	0	0.01	5.55	5.55	5.55		263.42	607.72	0	0.01	24.58	24.23	24.58		38.6	583.88	0	0.01	21.08	20.78	21.08		87.8	610.48	0	0.01	19.18	18.58	19.18		21.38	635.48	0	0.01	29.47	29.47	29.47		49.53	613.02	0	0.01	20.65	20.65	20.65		1.96	680.21	0	0.01	26.87	26.65	26.87
1002.82	888.1	0	0.01	11.28	10.88	11.28		631.85	606.87	0	0.01	19.47	19.08	19.47		309.08	595.35	0	0.01	24.58	24.58	24.58		116.1	564.21	0	0.01	20.25	19.67	20.25		24.38	593.82	0	0.01	17.43	17.43	17.43		53.07	617.78	0	0.01	19.97	19.67	19.97		27.23	607.86	0	0.01	26	25.95	26
984.35	891.58	0	0.01	9.57	9.57	9.57		598.53	598.42	0	0.01	19.6	19.55	19.6		348.95	582.55	0	0.01	21.78	21.78	21.78		211.86	606.34	0	0.01	20.42	20	20.42		93.1	625.43	0	0.01	15.95	15.95	15.95		182.33	607.28	0	0.01	28.13	23.87	28.13		203.65	596.95	0	0.01	26.25	26.25	26.25
969.18	883.68	0	0.01	7.87	7.87	7.87		747.83	610.45	0	0.01	18.68	18.68	18.68		199.62	575.83	0	0.01	19.58	19.58	19.58		407.47	602.68	0	0.01	17.53	17.53	17.53		98.37	598.87	0	0.01	23.18	22.12	23.18		256.8	585.13	0	0.01	17.9	17.37	17.9		600.85	604.82	0	0.01	24.42	24.42	24.42
506.43	929.8	0	0.01	14.8	14.8	14.8		168.53	600.23	0	0.01	32.67	31.82	32.67		31.87	612.85	0	0.01	28.12	27.33	28.12		93.56	672.54	0	0.01	30.27	29.55	30.27		75.11	606.81	0	0.01	29.5	28.95	29.5		0	595.53	0	0.01	34.65	34.65	34.65		35.75	597.35	0	0.01	24.58	24.58	24.58
548.08	873.35	0	0.01	13.94	13.94	13.94		293.3	589.87	0	0.01	32.93	32.85	32.93		159.36	674.5	0	0.01	31.32	31.32	31.32		159.88	828.03	0	0.01	31.47	31.12	31.47		45.33	677.1	0	0.01	30.83	29.85	30.83		17.04	611.27	0	0.01	27.88	27.88	27.88		496.9	688.73	0	0.01	27.4	26.2	27.4
543.92	806.12	0	0.01	17.28	17.28	17.28		401.37	598.08	0	0.01	79.5	63.64	79.5		355.45	749.38	0	0.01	32.45	32.45	32.45		426.53	686.45	0	0.01	30.4	28.94	30.4		141.63	700.6	0	0.01	33.95	32.52	33.95		16.17	639.62	0	0.01	32.03	31.06	32.03		916.4	751.27	0	0.01	28.3	28.3	28.3
537.28	784.2	0	0.01	14.77	14.77	14.77		351.87	643.68	0	0.01	42.67	39.4	42.67		449.48	714.78	0	0.01	31.8	31.6	31.8		324.53	647.15	0	0.01	26.82	26.02	26.82		429.25	647.8	0	0.01	36.18	35.58	36.18		129.53	619.48	0	0.01	35.48	34.03	35.48		1148.98	791.07	0	0.01	33.52	33.12	33.52
506.78	769.93	0	0.01	16.33	15.97	16.33		276.45	646.23	0	0.01	34.95	34.02	34.95		512.92	647.38	0	0.01	37.67	36.37	37.67		299.23	693.85	0	0.01	34.65	31.47	34.65		733.65	664.43	0	0.01	34.65	34.65	34.65		377.48	616.53	0	0.01	33.87	32.97	33.87		1183.12	741.27	0	0.01	29.92	29.92	29.9
523.33	1040.05	0	0.01	15.82	15.28	15.82		87.07	623.27	0	0.01	24.52	23.53	24.52		164.15	650.43	0	0.01	15.57	15.57	15.57		4.08	654.27	0	0.01	18.8	18.18	18.8		13.23	630.8	0	0.01	18.9	18.68	18.9		32.28	675.18	0	0.01	20.52	20.52	20.52		34.45	703.88	0	0.01	32.7	31.07	32.7
653.42	1068.58	0	0.01	14.87	12.6	14.87		287.5	644.1	0	0.01	19.06	18.08	19.06		476.42	633.97	0	0.01	14.3	14.3	14.3		62.48	616.23	0	0.01	16.46	16.34	16.46		4.44	697.29	0	0.01	20.75	20.38	20.75		112.28	679.68	0	0.01	20.12	20.12	20.12		83.55	721.22	0	0.01	33.72	33.72	33.72
641.56	1101.38	0	0.01	10.17	9	10.17		482.7	654.67	0	0.01	17.67	17.63	17.67		450.45	632.37	0	0.01	17.28	16.65	17.28		441.73	620.27	0	0.01	16.23	16.23	16.23		11.3	683.92	0	0.01	19.77	19.77	19.77		508.4	771.55	0	0.01	18.28	18.17	18.28		256.05	718.68	0	0.01	36.38	36.38	36.38
588.67	1091.08	0	0.01	10.37	10.18	10.37		547.83	643.6	0	0.01	19.03	19.03	19.03		296.18	625.47	0	0.01	21.92	19.95	21.92		497.73	625.33	0	0.01	17.57	17.57	17.57		62.44	639.51	0	0.01	15.17	15.12	15.17		511.83	691.92	0	0.01	24.72	24.43	24.72		381.32	715.73	0	0.01	31.63	30.57	31.63
583.6	1116.42	0	0.01	11.43	10.45	11.43		579.93	661.72	0	0.01	16.67	16.67	16.67		148.78	633.68	0	0.01	15.67	15.27	15.67		506.15	615.48	0	0.01	20.65	20.65	20.65		320.24	625.37	0	0.01	19.7	19.38	19.7		551.03	678.7	0	0.01	23.6	22.83	23.6		427.47	705.31	0	0.01	30.63	30.63	30.63
588.3	823.57	0	0.01	17.23	16.73	17.23		3.52	605.3	0	0.01	24.47	24.47	24.47		38.25	606.22	0	0.01	29.72	29.13	29.72		154.53	593.65	0	0.01	20.57	20.57	20.57		104.58	577.96	0	0.01	37.53	37.2	37.53		331.1	603.05	0	0.01	22.83	22.83	22.83		256.64	621.55	0	0.01	25.27	25.27	25.27
721.72	832.32	0	0.01	16.37	16.37	16.37		45.5	622.45	0	0.01	34.73	34.5	34.73		29.55	616.15	0	0.01	26.62	25.87	26.62		384.2	585.84	0	0.01	35.77	33.22	35.77		138.22	575.11	0	0.01	19.84	19.45	19.84		281.64	578.43	0	0.01	15.88	15.62	15.88		404.58	636.8	0	0.01	24.57	24.57	24.57
728.85	841.88	0	0.01	12.1	12.1	12.1		83.63	588.52	0	0.01	33.43	32.33	33.43		9.32	606.53	0	0.01	23.6	23.6	23.6		711.02	615.58	0	0.01	28.5	26.75	28.5		425.7	573.09	0	0.01	19.48	19.48	19.48		246.37	581.38	0	0.01	17.75	16.95	17.75		508.35	599.43	0	0.01	24.43	22.97	24.43
659	871.95	0	0.01	17.18	17.18	17.18		124.16	609.63	0	0.01	28.67	28.4	28.67		9.35	586.1	0	0.01	20.8	19.73	20.8		513.27	618.47	0	0.01	18.85	18.85	18.85		509.78	590.3	0	0.01	18.1	18.1	18.1		450.34	578.59	0	0.01	21.13	20.63	21.13		778.22	591.68	0	0.01	21.31	19.38	21.31
645.27	903.65	0	0.01	14.98	14.98	14.98		95.65	620.78	0	0.01	31.47	30.85	31.47		2.4	577.32	0	0.01	24.28	23.75	24.28		361.37	595.5	0	0.01	23.62	22.52	23.62		570.18	595.38	0	0.01	22.41	22.41	22.41		629.68	587.9	0	0.01	19.67	18.67	19.67		698.32	616.62	0	0.01	20.43	19.8	20.43
